Unnamed: 0,title,Published_on,News_agency,URL,summary,Country,language,tag,Merged
20,Putin pal threatens Armageddon nuclear attack on DC and London if Russia has to give back any Ukraine territory - New York Post,"Sun, 18 Feb 2024 20:10:00 GMT",New York Post,https://news.google.com/rss/articles/CBMimQFodHRwczovL255cG9zdC5jb20vMjAyNC8wMi8xOC93b3JsZC1uZXdzL3B1dGluLXBhbC10aHJlYXRlbnMtYXJtYWdlZGRvbi1udWNsZWFyLWF0dGFjay1vbi1kYy1hbmQtbG9uZG9uLWlmLXJ1c3NpYS1oYXMtdG8tZ2l2ZS1iYWNrLWFueS11a3JhaW5lLXRlcnJpdG9yeS_SAZ0BaHR0cHM6Ly9ueXBvc3QuY29tLzIwMjQvMDIvMTgvd29ybGQtbmV3cy9wdXRpbi1wYWwtdGhyZWF0ZW5zLWFybWFnZWRkb24tbnVjbGVhci1hdHRhY2stb24tZGMtYW5kLWxvbmRvbi1pZi1ydXNzaWEtaGFzLXRvLWdpdmUtYmFjay1hbnktdWtyYWluZS10ZXJyaXRvcnkvYW1wLw?oc=5,"Putin pal threatens Armageddon nuclear attack on DC and London if Russia has to give back any Ukraine territoryNew York Post Medvedev threatens Berlin, London and Washington with nuclear retaliation if Russia is to return to 1991 bordersYahoo NewsPM says Denmark to donate all its artillery to UkraineKyiv IndependentKremlin threatens to unleash Armageddon on West if it loses in UkraineDaily MailPutin Ally Vows Nuclear Strike on Washington if Ukraine WinsNewsweek",US,en,World,putin threatens armageddon nuclear attack london russia ukraine territory putin threatens armageddon nuclear attack london russia ukraine territorynew medvedev threatens berlin london washington nuclear retaliation russia return bordersyahoo newspm denmark donate artillery ukrainekyiv independentkremlin threatens unleash armageddon loses ukrainedaily mailputin nuclear strike washington ukraine winsnewsweek
21,Israel strikes across Gaza as US says it will block cease-fire resolution at UN - The Associated Press,"Sun, 18 Feb 2024 21:17:00 GMT",The Associated Press,https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vYXBuZXdzLmNvbS9hcnRpY2xlL2lzcmFlbC1oYW1hcy13YXItbmV3cy0wMi0xOC0yMDI0LTM4MGY5MDFlOGMyZjUyZDUzN2QwYWE5ZjliZjBhNmJi0gEA?oc=5,"Israel strikes across Gaza as US says it will block cease-fire resolution at UNThe Associated PressIsrael sets March deadline for Gaza ground offensive in RafahBBC.comGantz: Israel will launch Rafah offensive if hostages not returned by RamadanThe Times of IsraelIsrael to Launch Rafah Offensive Unless Hostages Home by RamadanBloombergIDF will go to Rafah next because 'many hostages' held there, hostage coordinator saysYnetnews",US,en,World,israel strike across block ceasefire resolution associated press israel strike across block ceasefire resolution unthe associated pressisrael march deadline ground offensive rafahbbccomgantz israel launch rafah offensive hostage returned ramadanthe time israelisrael launch rafah offensive unless hostage ramadanbloombergidf rafah hostage hostage coordinator saysynetnews
22,The head of the UN's lead agency helping Palestinians accuses Israel of seeking to destroy it - The Associated Press,"Sat, 17 Feb 2024 20:40:00 GMT",The Associated Press,https://news.google.com/rss/articles/CBMicmh0dHBzOi8vYXBuZXdzLmNvbS9hcnRpY2xlL2dhemEtaXNyYWVsLXBhbGVzdGluaWFucy11bml0ZWQtbmF0aW9ucy11bnJ3YS1yZWZ1Z2Vlcy0zNDAwZWExZjFjZTEyNWVkMmNiNGU0N2NjMzliZjEwNdIBAA?oc=5,The head of the UN's lead agency helping Palestinians accuses Israel of seeking to destroy itThe Associated PressView Full Coverage on Google News,US,en,World,agency helping palestinian accuses israel seeking destroy associated press agency helping palestinian accuses israel seeking destroy itthe associated pressview coverage google
23,Netanyahu rejects pressure over Rafah as strikes kill 40 Palestinians - Euronews,"Sun, 18 Feb 2024 07:33:49 GMT",Euronews,https://news.google.com/rss/articles/CBMifmh0dHBzOi8vd3d3LmV1cm9uZXdzLmNvbS8yMDI0LzAyLzE4L25ldGFueWFodS1yZWplY3RzLXByZXNzdXJlLXRvLXN0b3AtZ3JvdW5kLW9mZmVuc2l2ZS1pbi1yYWZhaC1hcy1zdHJpa2VzLWtpbGwtb3Zlci00MC1wYWxlc9IBAA?oc=5,Netanyahu rejects pressure over Rafah as strikes kill 40 PalestiniansEuronewsView Full Coverage on Google News,US,en,World,netanyahu reject pressure rafah strike palestinian euronews netanyahu reject pressure rafah strike palestinianseuronewsview coverage google
24,Gaza ceasefire hopes fade as Netanyahu rejects calls to halt Rafah offensive - The Guardian,"Sun, 18 Feb 2024 20:07:00 GMT",The Guardian,https://news.google.com/rss/articles/CBMie2h0dHBzOi8vd3d3LnRoZWd1YXJkaWFuLmNvbS93b3JsZC8yMDI0L2ZlYi8xOC9nYXphLWNlYXNlZmlyZS1ob3Blcy1mYWRlLW5ldGFueWFodS1yZWplY3RzLWNhbGxzLWhhbHQtcmFmYWgtb2ZmZW5zaXZlLWlzcmFlbNIBAA?oc=5,Gaza ceasefire hopes fade as Netanyahu rejects calls to halt Rafah offensiveThe GuardianView Full Coverage on Google News,US,en,World,ceasefire hope netanyahu reject call rafah offensive guardian ceasefire hope netanyahu reject call rafah offensivethe guardianview coverage google
25,"City identifies 2 officers, 1 paramedic killed in Burnsville, Minnesota; suspect also dead - CBS News","Mon, 19 Feb 2024 00:07:00 GMT",CBS News,https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3LmNic25ld3MuY29tL21pbm5lc290YS9uZXdzL2J1cm5zdmlsbGUtaW5jaWRlbnQtd2l0aC13ZWFwb25zLWxhdy1lbmZvcmNlbWVudC1yZXNwb25kcy_SAWVodHRwczovL3d3dy5jYnNuZXdzLmNvbS9hbXAvbWlubmVzb3RhL25ld3MvYnVybnN2aWxsZS1pbmNpZGVudC13aXRoLXdlYXBvbnMtbGF3LWVuZm9yY2VtZW50LXJlc3BvbmRzLw?oc=5,"City identifies 2 officers, 1 paramedic killed in Burnsville, Minnesota; suspect also deadCBS News3 Burnsville first responders killed after domestic call escalates to gunfire; suspect also deadKSTPBurnsville first responders shot: 2 officers,1 firefighter-paramedic killedFOX 9 Minneapolis-St. PaulMinnesota shooting: 2 police officers, paramedic killed responding to Burnsville domestic call identifiedFox News",US,en,Nation,identifies officer paramedic killed burnsville minnesota suspect identifies officer paramedic killed burnsville minnesota suspect deadcbs news3 burnsville first responder killed domestic escalates gunfire suspect deadkstpburnsville first responder officers1 firefighterparamedic killedfox minneapolisst paulminnesota shooting police officer paramedic killed responding burnsville domestic identifiedfox
26,Cougar attacks mountain bikers on Washington trail - CNN,"Sun, 18 Feb 2024 21:46:00 GMT",CNN,https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vd3d3LmNubi5jb20vMjAyNC8wMi8xOC91cy9jb3VnYXItYXR0YWNrLXdhc2hpbmd0b24tYmlrZXJzL2luZGV4Lmh0bWzSAVBodHRwczovL2FtcC5jbm4uY29tL2Nubi8yMDI0LzAyLzE4L3VzL2NvdWdhci1hdHRhY2std2FzaGluZ3Rvbi1iaWtlcnMvaW5kZXguaHRtbA?oc=5,"Cougar attacks mountain bikers on Washington trailCNNWDFW statement on cougar incident in King CountyWDFWCougar attacks group of mountain bikers, injures woman near SnoqualmieKING5.com5 cyclists attacked by cougar in King CountyMyNorthwest5 cyclists attacked by cougars on trail near Fall CityKATU",US,en,Nation,cougar attack mountain bikers washington trail cougar attack mountain bikers washington trailcnnwdfw statement cougar incident countywdfwcougar attack group mountain bikers injures woman snoqualmieking5com5 cyclist attacked cougar countymynorthwest5 cyclist attacked cougar trail citykatu
27,Trump met with boos and chants while selling sneakers in Philadelphia - ABC News,"Sun, 18 Feb 2024 18:29:00 GMT",ABC News,https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vYWJjbmV3cy5nby5jb20vUG9saXRpY3MvdHJ1bXAtbWV0LWJvb3MtY2hhbnRzLXNlbGxpbmctc25lYWtlcnMtcGhpbGFkZWxwaGlhL3N0b3J5P2lkPTEwNzMyOTU2MtIBamh0dHBzOi8vYWJjbmV3cy5nby5jb20vYW1wL1BvbGl0aWNzL3RydW1wLW1ldC1ib29zLWNoYW50cy1zZWxsaW5nLXNuZWFrZXJzLXBoaWxhZGVscGhpYS9zdG9yeT9pZD0xMDczMjk1NjI?oc=5,Trump met with boos and chants while selling sneakers in PhiladelphiaABC NewsView Full Coverage on Google News,US,en,Nation,trump chant selling sneaker philadelphia trump chant selling sneaker philadelphiaabc newsview coverage google
28,New York governor seeks to quell business owners’ fears after Trump ruling - The Guardian US,"Sun, 18 Feb 2024 23:37:00 GMT",The Guardian US,https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vd3d3LnRoZWd1YXJkaWFuLmNvbS91cy1uZXdzLzIwMjQvZmViLzE4L3RydW1wLXZlcmRpY3QtbmV3LXlvcmstYnVzaW5lc3MtZ292ZXJub3Ita2F0aHktaG9jaHVs0gFlaHR0cHM6Ly9hbXAudGhlZ3VhcmRpYW4uY29tL3VzLW5ld3MvMjAyNC9mZWIvMTgvdHJ1bXAtdmVyZGljdC1uZXcteW9yay1idXNpbmVzcy1nb3Zlcm5vci1rYXRoeS1ob2NodWw?oc=5,New York governor seeks to quell business owners’ fears after Trump rulingThe Guardian USLooming legal penalties raise questions about Donald Trump's financesFox BusinessTruckers for Trump will boycott driving to New York City after $355M fraud rulingFox NewsGoFundMe launched to help pay Trump’s legal feesThe HillTrump Endorses Trucker Campaign to Stop Deliveries to NYC in Protest of Fraud RulingYahoo! Voices,US,en,Nation,governor seek quell business owner fear trump ruling guardian governor seek quell business owner fear trump rulingthe guardian uslooming legal penalty raise question donald trump financesfox businesstruckers trump boycott driving fraud rulingfox newsgofundme launched trump legal feesthe hilltrump endorses trucker campaign delivery protest fraud rulingyahoo voice
29,"Trump courts Oakland County, early votes cast, a racist theory: Your guide to Michigan politics - MLive.com","Sun, 18 Feb 2024 18:27:00 GMT",MLive.com,https://news.google.com/rss/articles/CBMijwFodHRwczovL3d3dy5tbGl2ZS5jb20vcHVibGljLWludGVyZXN0LzIwMjQvMDIvdHJ1bXAtY291cnRzLW9ha2xhbmQtY291bnR5LWVhcmx5LXZvdGVzLWNhc3QtYS1yYWNpc3QtdGhlb3J5LXlvdXItZ3VpZGUtdG8tbWljaGlnYW4tcG9saXRpY3MuaHRtbNIBngFodHRwczovL3d3dy5tbGl2ZS5jb20vcHVibGljLWludGVyZXN0LzIwMjQvMDIvdHJ1bXAtY291cnRzLW9ha2xhbmQtY291bnR5LWVhcmx5LXZvdGVzLWNhc3QtYS1yYWNpc3QtdGhlb3J5LXlvdXItZ3VpZGUtdG8tbWljaGlnYW4tcG9saXRpY3MuaHRtbD9vdXRwdXRUeXBlPWFtcA?oc=5,"Trump courts Oakland County, early votes cast, a racist theory: Your guide to Michigan politicsMLive.comTrump speaks of new 'N-word,' compares himself to Al Capone in off-script moment at rally in wake of legal woesNew York Post Trump returns to Michigan with eyes on a Biden rematch, but legal woes loom over campaignCNNTrump rally in Waterford Township: 5 highlights from speechDetroit Free PressDonald Trump's Attack on E. Jean Carroll Could BackfireNewsweek",US,en,Nation,trump court oakland county early vote racist theory guide michigan politics mlivecom trump court oakland county early vote racist theory guide michigan politicsmlivecomtrump speaks nword compare capone offscript moment rally legal woesnew trump return michigan biden rematch legal campaigncnntrump rally waterford township highlight speechdetroit pressdonald trump attack carroll could backfirenewsweek
30,Atmospheric river causes evacuation warnings in Southern California - USA TODAY,"Sun, 18 Feb 2024 20:15:15 GMT",USA TODAY,https://news.google.com/rss/articles/CBMihgFodHRwczovL3d3dy51c2F0b2RheS5jb20vc3RvcnkvbmV3cy9uYXRpb24vMjAyNC8wMi8xOC9hdG1vc3BoZXJpYy1yaXZlci1jYXVzZXMtZXZhY3VhdGlvbi13YXJuaW5ncy1pbi1zb3V0aGVybi1jYWxpZm9ybmlhLzcyNjUyMDA2MDA3L9IBAA?oc=5,"Atmospheric river causes evacuation warnings in Southern CaliforniaUSA TODAY37 million California residents on flood watch amid back-to-back stormsABC NewsSevere thunderstorms, flooding possible in slow-moving storm in Northern CaliforniaCBS NewsCalifornia braces for more flash flooding, landslides from multiday atmospheric river stormFox Weather Northern California forecast: Rounds of rain, snow for Feb. 17-19KCRA Sacramento",US,en,Nation,atmospheric river cause evacuation warning southern california today atmospheric river cause evacuation warning southern californiausa today37 million california resident flood watch backtoback stormsabc newssevere thunderstorm flooding possible slowmoving storm northern californiacbs newscalifornia brace flash flooding landslide multiday atmospheric river stormfox weather northern california forecast round 1719kcra sacramento
31,Kansas City mayor accuses governor of racial 'dog whistle' for calling Super Bowl parade shooters 'thugs' - Fox News,"Sun, 18 Feb 2024 19:05:00 GMT",Fox News,https://news.google.com/rss/articles/CBMif2h0dHBzOi8vd3d3LmZveG5ld3MuY29tL3BvbGl0aWNzL2thbnNhcy1jaXR5LW1heW9yLWFjY3VzZXMtZ292ZXJub3ItcmFjaWFsLWRvZy13aGlzdGxlLWNhbGxpbmctc3VwZXItYm93bC1wYXJhZGUtc2hvb3RlcnMtdGh1Z3PSAYMBaHR0cHM6Ly93d3cuZm94bmV3cy5jb20vcG9saXRpY3Mva2Fuc2FzLWNpdHktbWF5b3ItYWNjdXNlcy1nb3Zlcm5vci1yYWNpYWwtZG9nLXdoaXN0bGUtY2FsbGluZy1zdXBlci1ib3dsLXBhcmFkZS1zaG9vdGVycy10aHVncy5hbXA?oc=5,"Kansas City mayor accuses governor of racial 'dog whistle' for calling Super Bowl parade shooters 'thugs'Fox NewsOlathe man wants to clear his name after photos of officers detaining him at rally shooting go viralKMBC Kansas CityTwo juveniles charged in mass shooting at Chiefs' paradeESPNPolice: Two teens in custody, third initially detained has been released in Union Station shootingKCTV 5New Video Captures Tense Exchange Among Teens Just Before Kansas City ShootingYahoo Entertainment",US,en,Nation,kansa mayor accuses governor racial whistle calling super parade shooter thug kansa mayor accuses governor racial whistle calling super parade shooter thugsfox newsolathe want clear photo officer detaining rally shooting viralkmbc kansa citytwo juvenile charged shooting chief paradeespnpolice teen custody third initially detained released union station shootingkctv video capture tense exchange among teen kansa shootingyahoo entertainment
32,Fani Willis Disqualification Ruling: Legal Experts Predict Outcome - Newsweek,"Sun, 18 Feb 2024 19:16:05 GMT",Newsweek,https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vd3d3Lm5ld3N3ZWVrLmNvbS9mYW5pLXdpbGxpcy1kaXNxdWFsaWZpY2F0aW9uLXJ1bGluZy1sZWdhbC1leHBlcnRzLXByZWRpY3Qtb3V0Y29tZS0xODcxMDE20gEA?oc=5,"Fani Willis Disqualification Ruling: Legal Experts Predict OutcomeNewsweekFani Willis' testimony evokes long-standing frustrations for Black women leadersThe Associated PressSen. Tim Scott dismisses impact of Trump legal issues, says voters ""more focused on their future""CBS NewsNo ruling on bid to disqualify Georgia prosecutors after another day of odd testimonyPOLITICO",US,en,Nation,willis disqualification ruling legal expert predict outcome newsweek willis disqualification ruling legal expert predict outcomenewsweekfani willis testimony evokes longstanding frustration black woman leadersthe associated presssen scott dismisses impact trump legal issue voter focused futurecbs newsno ruling disqualify georgia prosecutor another testimonypolitico
33,"Jimmy Carter’s spirit ‘as strong as ever’ after year in hospice, grandson says - CNN","Sun, 18 Feb 2024 22:22:00 GMT",CNN,https://news.google.com/rss/articles/CBMijAFodHRwczovL3d3dy5jbm4uY29tLzIwMjQvMDIvMTgvcG9saXRpY3MvY2FydGVycy1ncmFuZHNvbi1zYXlzLWZvcm1lci1wcmVzaWRlbnRzLXNwaXJpdC1pcy1hcy1zdHJvbmctYXMtZXZlci1hZnRlci15ZWFyLWluLWhvc3BpY2UvaW5kZXguaHRtbNIBkAFodHRwczovL2FtcC5jbm4uY29tL2Nubi8yMDI0LzAyLzE4L3BvbGl0aWNzL2NhcnRlcnMtZ3JhbmRzb24tc2F5cy1mb3JtZXItcHJlc2lkZW50cy1zcGlyaXQtaXMtYXMtc3Ryb25nLWFzLWV2ZXItYWZ0ZXIteWVhci1pbi1ob3NwaWNlL2luZGV4Lmh0bWw?oc=5,"Jimmy Carter’s spirit ‘as strong as ever’ after year in hospice, grandson saysCNNPresident Jimmy Carter Hits 1-Year Mark Since Entering Hospice Care: 'It's Very Powerful'PEOPLEJimmy Carter's Long GoodbyeThe New York TimesJason Carter on Jimmy Carter's strength of spiritCBS NewsFamily issues statement marking 1 year since Jimmy Carter entered hospice care11Alive.com WXIA",US,en,Nation,jimmy carter spirit strong hospice grandson jimmy carter spirit strong hospice grandson sayscnnpresident jimmy carter 1year since entering hospice powerfulpeoplejimmy carter goodbyethe timesjason carter jimmy carter strength spiritcbs newsfamily issue statement marking since jimmy carter entered hospice care11alivecom
34,Former YouTube CEO's son identified as student who died at UC Berkeley - SFGATE,"Sat, 17 Feb 2024 06:42:59 GMT",SFGATE,https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3LnNmZ2F0ZS5jb20vYmF5YXJlYS9hcnRpY2xlL2ZhbWlseS1tb3VybnMtc3R1ZGVudC1kaWVkLXVjLWJlcmtlbGV5LTE4NjcyNzM5LnBocNIBAA?oc=5,"Former YouTube CEO's son identified as student who died at UC BerkeleySFGATEDeath of UC Berkeley student under investigationKRON4UC Berkeley freshman, son of former YouTube CEO, found dead in dormSan Francisco Chronicle",US,en,Nation,former youtube identified student berkeley sfgate former youtube identified student berkeleysfgatedeath berkeley student investigationkron4uc berkeley freshman former youtube found dormsan francisco chronicle
35,"Biden blames Congress aid snafu for fall of Ukrainian city, warns more may follow - New York Post","Sun, 18 Feb 2024 19:33:00 GMT",New York Post,https://news.google.com/rss/articles/CBMid2h0dHBzOi8vbnlwb3N0LmNvbS8yMDI0LzAyLzE4L3VzLW5ld3MvYmlkZW4tYmxhbWVzLWNvbmdyZXNzLWFpZC1zbmFmdS1mb3ItZmFsbC1vZi11a3JhaW5pYW4tY2l0eS13YXJucy1tb3JlLW1heS1mb2xsb3cv0gF7aHR0cHM6Ly9ueXBvc3QuY29tLzIwMjQvMDIvMTgvdXMtbmV3cy9iaWRlbi1ibGFtZXMtY29uZ3Jlc3MtYWlkLXNuYWZ1LWZvci1mYWxsLW9mLXVrcmFpbmlhbi1jaXR5LXdhcm5zLW1vcmUtbWF5LWZvbGxvdy9hbXAv?oc=5,"Biden blames Congress aid snafu for fall of Ukrainian city, warns more may followNew York Post Joe Biden pins blame for Russian battlefield victory on Congress inactionFinancial TimesBiden Administration Blames Congress for Fall of Avdiivka in UkraineThe New York TimesBiden 'confident' US Congress will approve extra funding for UkraineEuronewsJoe Biden blames Congress for Ukraine's Avdiivka fall, urges lawmakers to approve funding billHindustan Times",US,en,Nation,biden blame congress snafu ukrainian warns follow biden blame congress snafu ukrainian warns follownew biden blame russian battlefield victory congress inactionfinancial timesbiden administration blame congress avdiivka ukrainethe timesbiden confident congress approve extra funding ukraineeuronewsjoe biden blame congress ukraine avdiivka urge lawmaker approve funding billhindustan time
36,Texas Amber Alert: Authorities continue search for missing 11-year-old Audrii Cunningham in Lake Livingston on Sunday - KTRK-TV,"Sun, 18 Feb 2024 17:24:43 GMT",KTRK-TV,https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vYWJjMTMuY29tL2FtYmVyLWFsZXJ0LW1pc3NpbmctMTEteWVhci1vbGQtYXVkcmlpLWN1bm5pbmdoYW0tbGFrZS1saXZpbmdzdG9uLXNlYXJjaC8xNDQ0MDU3OS_SAWhodHRwczovL2FiYzEzLmNvbS9hbXAvYW1iZXItYWxlcnQtbWlzc2luZy0xMS15ZWFyLW9sZC1hdWRyaWktY3VubmluZ2hhbS1sYWtlLWxpdmluZ3N0b24tc2VhcmNoLzE0NDQwNTc5Lw?oc=5,"Texas Amber Alert: Authorities continue search for missing 11-year-old Audrii Cunningham in Lake Livingston on SundayKTRK-TVPolice search for missing 11-year-old Texas girl, man in custodyCNNPerson of interest identified in disappearance of Livingston child, search continuesKBTX'This is the stuff you see on TV:' Mother of missing 11-year-old Audrii Cunningham pleads for safe return amid searchKPRC Click2HoustonAudrii Cunningham latest: Here's what we know about person of interest Don Steven McDougalKHOU.com",US,en,Nation,texas amber alert authority continue search missing 11yearold audrii cunningham livingston sunday ktrktv texas amber alert authority continue search missing 11yearold audrii cunningham livingston sundayktrktvpolice search missing 11yearold texas custodycnnperson interest identified disappearance livingston child search continueskbtxthis stuff mother missing 11yearold audrii cunningham pleads return searchkprc click2houstonaudrii cunningham latest here person interest steven mcdougalkhoucom
37,Haley continues to chart course away from Trump - POLITICO,"Sun, 18 Feb 2024 22:21:32 GMT",POLITICO,https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vd3d3LnBvbGl0aWNvLmNvbS9uZXdzLzIwMjQvMDIvMTgvaGFsZXktdHJ1bXAtZ29wLW5vbWluYXRpb24tMjAyNC0wMDE0MjA2M9IBAA?oc=5,"Haley continues to chart course away from TrumpPOLITICOHaley dodges questions on whether she would support Trump nomination: ‘Y’all can talk about support later’The HillDavid Shribman: Just like Oscar Underwood, Nikki Haley's hanging inPittsburgh Post-GazetteHaley won't say if she'd still back Trump as GOP nominee: 'I am running against him for a reason'ABC NewsUSC Professor: Haley needs 40% of SC primary vote to stay in presidential raceWCNC.com",US,en,Nation,haley continues chart course trump politico haley continues chart course trumppoliticohaley dodge question whether would support trump nomination support later hilldavid shribman oscar underwood nikki haley hanging inpittsburgh postgazettehaley still trump nominee running reasonabc newsusc professor haley need primary presidential racewcnccom
38,Donald Trump has not condemned death of Alexei Navalny - The Washington Post - The Washington Post,"Sun, 18 Feb 2024 20:55:00 GMT",The Washington Post,https://news.google.com/rss/articles/CBMiR2h0dHBzOi8vd3d3Lndhc2hpbmd0b25wb3N0LmNvbS9wb2xpdGljcy8yMDI0LzAyLzE4L3RydW1wLW5hdmFsbnktcHV0aW4v0gEA?oc=5,Donald Trump has not condemned death of Alexei Navalny - The Washington PostThe Washington PostHaley calls Trump’s NATO comments ‘bone-chilling’ and empowering to PutinCNNNikki Haley Finally Hits Trump Right in the PutinThe Daily BeastNikki Haley criticises Donald Trump for siding with Russian President PutinTimes of IndiaHaley on Putin after death of Navalny: ‘This is what he always does’The Hill,US,en,Nation,donald trump condemned death alexei navalny washington washington donald trump condemned death alexei navalny washington postthe washington posthaley call trump comment bonechilling empowering putincnnnikki haley finally trump right putinthe daily beastnikki haley criticises donald trump siding russian president putintimes indiahaley putin death navalny always
39,Republicans Push Hard Line on Russia While Defending Trump's NATO Comments - The New York Times,"Sun, 18 Feb 2024 19:39:43 GMT",The New York Times,https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMjQvMDIvMTgvdXMvcG9saXRpY3MvcmVwdWJsaWNhbnMtdHJ1bXAtcnVzc2lhLmh0bWzSAQA?oc=5,Republicans Push Hard Line on Russia While Defending Trump's NATO CommentsThe New York TimesView Full Coverage on Google News,US,en,Nation,republican russia defending trump comment time republican russia defending trump commentsthe timesview coverage google
40,Victims identified after 2 people found dead inside dorm room on University of Colorado - Colorado Springs campus - CBS News,"Sun, 18 Feb 2024 23:18:19 GMT",CBS News,https://news.google.com/rss/articles/CBMiigFodHRwczovL3d3dy5jYnNuZXdzLmNvbS9jb2xvcmFkby9uZXdzL3ZpY3RpbXMtaWRlbnRpZmllZC0yLXBlb3BsZS1mb3VuZC1kZWFkLWluc2lkZS1kb3JtLXJvb20tdW5pdmVyc2l0eS1jb2xvcmFkby1jb2xvcmFkby1zcHJpbmdzLWNhbXB1cy_SAY4BaHR0cHM6Ly93d3cuY2JzbmV3cy5jb20vYW1wL2NvbG9yYWRvL25ld3MvdmljdGltcy1pZGVudGlmaWVkLTItcGVvcGxlLWZvdW5kLWRlYWQtaW5zaWRlLWRvcm0tcm9vbS11bml2ZXJzaXR5LWNvbG9yYWRvLWNvbG9yYWRvLXNwcmluZ3MtY2FtcHVzLw?oc=5,"Victims identified after 2 people found dead inside dorm room on University of Colorado - Colorado Springs campusCBS NewsColorado police identify 2 killed in college dorm shootingFox NewsVictims identified in double homicide at UCCS, police still investigatingKKTV2 people found dead inside dorm room on University of Colorado - Colorado Springs campusCBS NewsStudent, woman identified as victims in double homicide in CU Colorado Springs dorm roomThe Denver Post",US,en,Nation,victim identified people found inside university colorado colorado spring campus victim identified people found inside university colorado colorado spring campuscbs newscolorado police identify killed college shootingfox newsvictims identified double homicide police still investigatingkktv2 people found inside university colorado colorado spring campuscbs newsstudent woman identified victim double homicide colorado spring roomthe denver
